grp1,grp1_size,grp2,grp2_size,p-value
belgium_35-44_90's,11,0.5,0,5.4497019829205215e-17
usa_>56_70's,855,0.5,0,2.3969572329401128e-59
usa_25-34_30's,22,0.5,0,5.603418015060312e-17
bermuda,17,0.5,0,1.0939348957942659e-07
romania_25-34,203,0.5,0,8.288630785958441e-219
<18,14274,0.5,0,0.0
philippines_35-44,37,0.5,0,4.537301716021534e-41
switzerland_>56_80's,28,0.5,0,2.1562457799015297e-31
chile_25-34_90's,19,0.5,0,2.067207166683506e-08
spain_70's,190,0.5,0,1.7534496696913127e-134
belgium_25-34_90's,119,0.5,0,6.429799926776734e-85
germany_25-34,5513,0.5,0,0.0
slovakia,11,0.5,0,1.694474393006737e-05
netherlands_25-34,700,0.5,0,8.196214447138729e-248
dominican republic_25-34_80's,43,0.5,0,1.633974193009362e-47
new zealand_70's,47,0.5,0,2.0619876844005162e-18
austria_18-24_2000's,80,0.5,0,4.3376414038819046e-30
usa_45-49_60's,118,0.5,0,3.211337651730343e-84
switzerland_25-34_80's,35,0.5,0,3.9096147101171716e-26
<18_60's,90,0.5,0,1.1798685561875277e-64
usa_35-44_60's,317,0.5,0,4.539220617028311e-223
iran_80's,138,0.5,0,3.463811168615856e-98
argentina,82,0.5,0,4.62661486152073e-59
35-44_90's,63750,0.5,0,0.0
>56_70's,1061,0.5,0,0.0
egypt_35-44_2000's,30,0.5,0,7.663188189425342e-45
spain_90's,3551,0.5,0,0.0
japan_35-44_90's,36,0.5,0,7.751882675679157e-27
switzerland_25-34_70's,13,0.5,0,3.3693492666923567e-15
poland_35-44,13,0.5,0,1.3507272658311747e-10
35-44_20's,32,0.5,0,5.028081665597102e-24
25-34,172469,0.5,0,0.0
spain_45-49_90's,208,0.5,0,3.7921919989811204e-75
trinidad and tobago_25-34_90's,14,0.5,0,2.7732068917355186e-16
china_35-44,28,0.5,0,2.1562457799015297e-31
portugal_25-34_80's,292,0.5,0,1.2340045790917606e-205
netherlands_80's,315,0.5,0,9.887869719710575e-113
portugal,4224,0.5,0,0.0
new zealand_25-34_70's,11,0.5,0,5.4497019829205215e-17
>56_60's,154,0.5,0,3.681228353622758e-56
norway_90's,94,0.5,0,4.976335547271172e-35
burma_>56_90's,12,0.5,0,0.024373243747581683
ireland_25-34_2000's,42,0.5,0,2.286139469158238e-62
brazil_18-24,78,0.5,0,2.902186599776696e-56
australia_25-34_90's,1804,0.5,0,0.0
usa_25-34_60's,438,0.5,0,1.9538862537978445e-307
israel_25-34_90's,30,0.5,0,2.3227618504822697e-12
germany_50-55_80's,14,0.5,0,1.3478138468651034e-06
germany_>56_90's,71,0.5,0,6.553939713875804e-27
denmark_2000's,70,0.5,0,1.4789281989961878e-26
poland_18-24,38,0.5,0,3.2582545606605e-15
netherlands_35-44_90's,526,0.5,0,2.546947114165716e-37
australia_70's,177,0.5,0,2.995696913015139e-64
canada_18-24,3302,0.5,0,0.0
indonesia_2000's,11,0.5,0,3.6243009520614924e-09
united kingdom_18-24_70's,24,0.5,0,2.1701181320893827e-18
<18_70's,390,0.5,0,5.698938124767398e-274
philippines_18-24_2000's,27,0.5,0,2.570879666600806e-30
malaysia_35-44_90's,25,0.5,0,1.4326634919331502e-10
france_25-34_90's,997,0.5,0,0.0
netherlands_45-49_2000's,110,0.5,0,1.1390839971651173e-40
50-55_80's,5343,0.5,0,0.0
france_18-24_90's,530,0.5,0,0.0
malaysia_90's,1551,0.5,0,0.0
romania_18-24,513,0.5,0,0.0
spain_35-44_80's,237,0.5,0,2.8373652090193888e-167
switzerland_25-34,545,0.5,0,0.0
mexico_35-44_80's,16,0.5,0,0.011921495938159686
philippines_18-24_80's,17,0.5,0,8.219666300304864e-26
new zealand_45-49,170,0.5,0,2.3247203809702865e-13
netherlands_>56_70's,11,0.5,0,5.020464318829132e-13
hong kong_25-34_90's,24,0.5,0,4.376393520291513e-27
china_25-34_80's,32,0.5,0,4.4837528106323733e-13
usa_60's,1259,0.5,0,0.0
brazil_45-49_80's,28,0.5,0,1.2057823057922902e-11
usa_25-34_2000's,44896,0.5,0,0.0
usa_25-34_80's,15600,0.5,0,0.0
united kingdom_25-34_2000's,2244,0.5,0,0.0
brazil_45-49_90's,158,0.5,0,1.4415072219642984e-57
china_80's,53,0.5,0,1.535629262273759e-20
70's,10126,0.5,0,0.0
united kingdom_45-49_90's,323,0.5,0,2.971323367051203e-227
malaysia_45-49_2000's,38,0.5,0,0.0002886375516967436
turkey_2000's,16,0.5,0,2.412498472481748e-24
35-44_80's,15925,0.5,0,0.0
australia_<18_2000's,99,0.5,0,6.043055326623173e-71
18-24_60's,171,0.5,0,3.186293439869833e-121
malaysia_25-34_80's,196,0.5,0,6.261297880719422e-71
bulgaria,119,0.5,0,7.690172807116838e-44
singapore_18-24_90's,81,0.5,0,1.9238922519144026e-30
czech republic_90's,35,0.5,0,6.394956871468791e-39
bulgaria_90's,68,0.5,0,7.53297501564853e-26
austria_35-44_90's,86,0.5,0,7.3843957888997735e-62
burma_90's,12,0.5,0,0.024373243747581683
australia_18-24,979,0.5,0,0.0
sweden_18-24_2000's,14,0.5,0,1.3478138468651034e-06
netherlands_25-34_90's,330,0.5,0,5.35623632607489e-118
burma,22,0.5,0,0.004207748192686701
denmark_80's,34,0.5,0,7.596591074502779e-38
australia_>56,429,0.5,0,3.675782878775774e-301
25-34_90's,83707,0.5,0,0.0
usa_35-44_90's,50268,0.5,0,0.0
kuwait_<18,35,0.5,0,1.1821341545772054e-65
malaysia_45-49_90's,115,0.5,0,1.2940951861085542e-09
iran_35-44,397,0.5,0,7.504293580762736e-279
switzerland_18-24_90's,37,0.5,0,1.537606694822237e-27
united kingdom_50-55_80's,74,0.5,0,5.707089858441495e-28
united kingdom_45-49,684,0.5,0,0.0
israel_2000's,27,0.5,0,1.664274573869363e-20
south africa_18-24_90's,15,0.5,0,7.094878862236091e-23
new zealand_18-24,217,0.5,0,2.606358944163871e-78
canada_45-49_80's,398,0.5,0,7.249397707770976e-142
portugal_50-55_90's,28,0.5,0,1.2057823057922902e-11
switzerland_35-44_90's,252,0.5,0,9.765544402436209e-178
canada_35-44_80's,1580,0.5,0,0.0
france_>56_2000's,18,0.5,0,3.784528270991843e-14
spain_<18_2000's,95,0.5,0,2.2091566638597347e-35
portugal_25-34_60's,11,0.5,0,3.6243009520614924e-09
japan,383,0.5,0,1.3328963086522089e-136
slovenia_25-34,26,0.5,0,8.433127604057174e-20
finland_35-44_2000's,21,0.5,0,7.508767322115182e-24
italy_35-44_80's,40,0.5,0,2.718998161956807e-44
france_25-34_80's,270,0.5,0,6.265808077867264e-97
singapore_2000's,151,0.5,0,2.9070837292390195e-107
35-44_70's,2523,0.5,0,0.0
austria_45-49,44,0.5,0,2.756205528353407e-65
mexico_>56,14,0.5,0,2.6192704391529938e-11
taiwan_45-49,15,0.5,0,0.014227918344261518
argentina_25-34_2000's,12,0.5,0,7.26696906221716e-06
united kingdom,13527,0.5,0,0.0
usa_2000's,142357,0.5,0,0.0
france_70's,330,0.5,0,3.9054792808348314e-232
united kingdom_35-44,4283,0.5,0,0.0
usa_80's,48441,0.5,0,0.0
slovenia_90's,20,0.5,0,1.4526959493303386e-15
ireland_45-49,72,0.5,0,2.9046885947048343e-27
norway_25-34_90's,63,0.5,0,4.41912102365669e-24
argentina_18-24,11,0.5,0,0.029252688076961127
australia_35-44,1481,0.5,0,0.0
bulgaria_25-34_80's,13,0.5,0,3.3693492666923567e-15
italy_35-44_90's,193,0.5,0,1.4142133365645568e-136
finland_<18_90's,41,0.5,0,2.790572150042062e-16
singapore_<18,42,0.5,0,4.744879838122599e-31
45-49_90's,24505,0.5,0,0.0
papua new guinea,16,0.5,0,9.91866738159077e-13
malaysia_18-24_2000's,340,0.5,0,1.6530323129760171e-121
france_35-44_2000's,319,0.5,0,1.8293452708347342e-224
spain_25-34,2820,0.5,0,0.0
portugal_18-24_90's,196,0.5,0,6.261297880719422e-71
50-55_40's,11,0.5,0,5.020464318829132e-13
finland_>56_2000's,27,0.5,0,0.0018002486106697359
sweden,230,0.5,0,2.1679105783304268e-162
philippines_25-34,131,0.5,0,4.5742088280371426e-48
italy_45-49,23,0.5,0,5.234121718099845e-26
singapore,391,0.5,0,1.1443996198881714e-274
italy_35-44_2000's,132,0.5,0,8.930518695240989e-11
canada_18-24_50's,11,0.5,0,5.020464318829132e-13
romania_25-34_80's,36,0.5,0,1.3142252881994743e-53
italy_35-44,375,0.5,0,8.563682733082913e-134
belgium_2000's,143,0.5,0,1.1182502359216232e-101
brazil_90's,356,0.5,0,3.997052696877063e-127
norway_18-24,18,0.5,0,4.7521364941768754e-08
romania_25-34_2000's,49,0.5,0,5.8390996513234406e-36
45-49_80's,6036,0.5,0,0.0
united kingdom_>56,904,0.5,0,0.0
canada_<18_80's,130,0.5,0,1.3359132619285134e-92
18-24_90's,20685,0.5,0,0.0
canada_35-44_90's,5764,0.5,0,0.0
netherlands_50's,14,0.5,0,1.2695404771411172e-26
united kingdom_18-24_80's,98,0.5,0,1.9333757827071843e-36
italy_25-34_2000's,235,0.5,0,7.04813722360267e-166
austria,1063,0.5,0,0.0
new zealand,1207,0.5,0,0.0
malaysia_18-24_80's,65,0.5,0,8.666433254519412e-25
australia_25-34_80's,429,0.5,0,9.578441739720135e-153
austria_25-34_90's,263,0.5,0,2.075692709278785e-185
canada_<18_90's,442,0.5,0,0.0
australia_25-34,3703,0.5,0,0.0
poland_80's,14,0.5,0,2.6192704391529938e-11
vietnam_90's,13,0.5,0,3.125667947550419e-06
spain_18-24_90's,583,0.5,0,0.0
germany_>56_80's,16,0.5,0,2.522085078696141e-07
finland_25-34,428,0.5,0,2.1488794021854828e-152
50-55_70's,810,0.5,0,0.0
greece,70,0.5,0,1.1466070284402504e-50
argentina_35-44,16,0.5,0,2.522085078696141e-07
france_50-55_2000's,77,0.5,0,4.9736341034073356e-29
bulgaria_25-34_90's,65,0.5,0,8.666433254519412e-25
czech republic,59,0.5,0,5.7495470005582944e-43
united kingdom_<18_2000's,84,0.5,0,1.8481108737747632e-60
germany_35-44_60's,15,0.5,0,5.091590517746555e-12
germany,11070,0.5,0,0.0
sweden_25-34_80's,22,0.5,0,6.265876925221371e-25
qatar_25-34_90's,52,0.5,0,2.9381008939149295e-05
romania_90's,437,0.5,0,0.0
france_50-55_80's,36,0.5,0,0.000401452395424102
argentina_2000's,30,0.5,0,2.3227618504822697e-12
new zealand_50-55_90's,60,0.5,0,8.076425555912488e-06
netherlands_2000's,824,0.5,0,2.674214770167542e-291
romania_80's,142,0.5,0,4.586194648972783e-208
usa_<18_70's,305,0.5,0,1.0599369854462275e-214
netherlands_90's,1196,0.5,0,0.0
iceland,49,0.5,0,4.023602130458531e-19
ireland_35-44_2000's,54,0.5,0,2.125744474729936e-05
netherlands,2426,0.5,0,0.0
hong kong_25-34_2000's,18,0.5,0,1.3016485336142453e-20
25-34_20's,45,0.5,0,3.727036943793282e-33
dominican republic_2000's,237,0.5,0,3.6003206718504433e-255
malaysia_25-34_90's,824,0.5,0,2.674214770167542e-291
israel_90's,54,0.5,0,2.572955724184557e-59
portugal_25-34_70's,88,0.5,0,2.9513354639182835e-63
italy_25-34,634,0.5,0,1.1541331839872565e-224
iceland_25-34_2000's,14,0.5,0,0.017000836876312216
austria_<18,14,0.5,0,1.3478138468651034e-06
singapore_35-44,82,0.5,0,4.62661486152073e-59
australia_45-49_2000's,167,0.5,0,9.843801973990562e-61
25-34_40's,39,0.5,0,3.2239858823648465e-43
lithuania,12,0.5,0,1.9334688943006968e-36
singapore_35-44_2000's,31,0.5,0,2.5403414607826311e-23
new zealand_35-44_80's,24,0.5,0,3.2737465796126977e-10
india_2000's,24,0.5,0,3.2737465796126977e-10
25-34_50's,450,0.5,0,0.0
netherlands_25-34_70's,13,0.5,0,0.020341029416928398
france_>56_90's,18,0.5,0,4.7521364941768754e-08
35-44_60's,446,0.5,0,0.0
germany_45-49_90's,296,0.5,0,4.638591584544309e-106
netherlands_18-24,94,0.5,0,1.887030117492605e-67
45-49_60's,156,0.5,0,9.399274996113796e-111
usa_25-34_70's,2294,0.5,0,0.0
italy_80's,104,0.5,0,1.9376958265225484e-74
hungary,13,0.5,0,6.180223580811589e-20
france_25-34_50's,13,0.5,0,1.3507272658311747e-10
united kingdom_35-44_70's,125,0.5,0,4.145512183338849e-89
india_18-24_90's,15,0.5,0,5.091590517746555e-12
spain_80's,736,0.5,0,0.0
spain_>56,223,0.5,0,1.6571743670485037e-157
new zealand_35-44_2000's,138,0.5,0,3.463811168615856e-98
philippines_<18_90's,69,0.5,0,1.141507205562651e-128
>56_2000's,16000,0.5,0,0.0
spain_>56_80's,26,0.5,0,6.274266201376244e-11
united kingdom_45-49_70's,27,0.5,0,2.7496543206016663e-11
netherlands_>56_90's,58,0.5,0,2.6003447443625407e-22
israel_25-34,57,0.5,0,1.4467893524357236e-41
switzerland_80's,144,0.5,0,2.2406204193662624e-102
israel_18-24,20,0.5,0,9.00840501025224e-23
30's,75,0.5,0,3.640750923048575e-54
australia_25-34_70's,74,0.5,0,5.707089858441495e-28
united kingdom_25-34_60's,27,0.5,0,0.0018002486106697359
sweden_<18,16,0.5,0,9.91866738159077e-13
france_35-44_90's,330,0.5,0,5.35623632607489e-118
france_80's,599,0.5,0,2.1826064559950139e-212
usa_25-34_50's,313,0.5,0,0.0
france_<18_90's,27,0.5,0,1.664274573869363e-20
canada_<18,854,0.5,0,0.0
mexico_50-55,24,0.5,0,3.2737465796126977e-10
chile_90's,26,0.5,0,6.274266201376244e-11
turkey_25-34,20,0.5,0,1.4526959493303386e-15
china_25-34,315,0.5,0,9.887869719710575e-113
dominican republic_25-34,454,0.5,0,0.0
norway_35-44_90's,16,0.5,0,2.522085078696141e-07
germany_45-49_80's,64,0.5,0,1.956872439326745e-24
brazil_25-34,233,0.5,0,1.7508508532424396e-164
norway_18-24_90's,13,0.5,0,3.125667947550419e-06
vietnam,13,0.5,0,3.125667947550419e-06
18-24_70's,987,0.5,0,0.0
finland_25-34_80's,55,0.5,0,3.0031661410888523e-21
belgium_35-44_2000's,17,0.5,0,1.0939348957942659e-07
romania_25-34_90's,111,0.5,0,2.2400792980871956e-120
papua new guinea_18-24,15,0.5,0,5.091590517746555e-12
>56_80's,5881,0.5,0,0.0
cyprus_35-44,29,0.5,0,0.0012863606571427615
brazil_2000's,167,0.5,0,1.9726905959331156e-118
italy_45-49_90's,16,0.5,0,1.8924849646375555e-18
united kingdom_>56_70's,25,0.5,0,1.5698598001831096e-37
50-55_60's,115,0.5,0,1.1712037014800002e-124
singapore_18-24_80's,17,0.5,0,1.0939348957942659e-07
cyprus_90's,18,0.5,0,4.7521364941768754e-08
spain_50's,32,0.5,0,4.4837528106323733e-13
australia_>56_70's,11,0.5,0,5.020464318829132e-13
sweden_90's,115,0.5,0,4.0017106627067685e-82
switzerland_35-44_2000's,328,0.5,0,9.689790061049872e-231
south korea_90's,22,0.5,0,5.603418015060312e-17
united kingdom_70's,352,0.5,0,1.7829505424606763e-247
iran,1036,0.5,0,0.0
argentina_25-34,32,0.5,0,1.0733870111990373e-35
brazil_45-49_2000's,54,0.5,0,2.125744474729936e-05
mexico_<18,12,0.5,0,4.105751464712314e-14
india_35-44_90's,18,0.5,0,4.7521364941768754e-08
germany_35-44_80's,218,0.5,0,5.100217914855054e-154
australia_18-24_90's,521,0.5,0,5.0271821906695684e-185
finland_25-34_90's,220,0.5,0,2.3005548517267527e-79
austria_90's,473,0.5,0,0.0
netherlands_50-55_80's,16,0.5,0,9.91866738159077e-13
finland_35-44,41,0.5,0,2.388258005681169e-30
new zealand_45-49_2000's,27,0.5,0,0.0018002486106697359
italy_18-24_90's,93,0.5,0,1.1210289059591985e-34
israel,96,0.5,0,7.549186161974983e-69
france_45-49_2000's,136,0.5,0,7.946762831237529e-50
india_35-44,28,0.5,0,1.2057823057922902e-11
new zealand_>56_2000's,15,0.5,0,5.824705554459992e-07
italy_18-24_2000's,70,0.5,0,1.4789281989961878e-26
finland_2000's,307,0.5,0,6.367409973942948e-110
ireland_45-49_2000's,26,0.5,0,8.433127604057174e-20
singapore_<18_2000's,22,0.5,0,1.713614236806465e-09
france_50-55,208,0.5,0,6.196197471470436e-16
kuwait_25-34,14,0.5,0,2.6192704391529938e-11
trinidad and tobago_25-34_2000's,12,0.5,0,6.853677191431665e-32
italy_>56_90's,22,0.5,0,1.713614236806465e-09
luxembourg_25-34_2000's,34,0.5,0,1.9725818824655622e-25
turkey_90's,24,0.5,0,2.1701181320893827e-18
luxembourg_25-34,45,0.5,0,1.1651993939893425e-49
switzerland_50-55,210,0.5,0,7.51622589566186e-76
china_18-24,14,0.5,0,2.7732068917355186e-16
spain,7516,0.5,0,0.0
usa_>56_2000's,14126,0.5,0,0.0
canada_<18_70's,26,0.5,0,8.433127604057174e-20
switzerland_25-34_2000's,254,0.5,0,3.9324273123367906e-179
australia_25-34_2000's,1372,0.5,0,0.0
brazil_25-34_2000's,61,0.5,0,2.286173129242001e-44
france_50-55_90's,87,0.5,0,1.0823300303465864e-07
malaysia_45-49,182,0.5,0,3.5689687955254235e-14
switzerland_<18_2000's,19,0.5,0,9.590509849157907e-29
austria_18-24,188,0.5,0,4.360223680563879e-133
canada_2000's,13515,0.5,0,0.0
united kingdom_>56_80's,114,0.5,0,1.3772564272017999e-123
canada_60's,154,0.5,0,2.3399799915277754e-109
united kingdom_35-44_90's,1984,0.5,0,0.0
israel_25-34_2000's,15,0.5,0,5.091590517746555e-12
malaysia_2000's,831,0.5,0,9.385982651207071e-294
hong kong_35-44_2000's,11,0.5,0,5.020464318829132e-13
usa_<18_2000's,3402,0.5,0,0.0
usa_>56_50's,63,0.5,0,4.41912102365669e-24
japan_25-34_90's,134,0.5,0,4.0198020906769975e-49
ireland_90's,166,0.5,0,9.840596958997253e-118
belgium_80's,35,0.5,0,3.9096147101171716e-26
austria_18-24_90's,88,0.5,0,9.459320560130048e-96
80's,61464,0.5,0,0.0
australia_90's,3907,0.5,0,0.0
dominican republic_90's,185,0.5,0,1.1694124213695885e-270
new zealand_25-34_2000's,69,0.5,0,3.337603224465427e-26
egypt_90's,15,0.5,0,5.824705554459992e-07
spain_<18_80's,15,0.5,0,5.091590517746555e-12
<18_50's,56,0.5,0,8.627104688547976e-83
spain_18-24_70's,44,0.5,0,1.3796426687948944e-48
united kingdom_25-34,5295,0.5,0,0.0
usa_50-55,37468,0.5,0,0.0
germany_35-44,2793,0.5,0,0.0
italy,1281,0.5,0,0.0
iceland_25-34,38,0.5,0,3.2582545606605e-15
norway_35-44_2000's,51,0.5,0,7.857610724654791e-20
canada_<18_2000's,249,0.5,0,5.294035098316761e-268
usa_35-44_80's,12712,0.5,0,0.0
chile,44,0.5,0,1.8744411219105635e-32
france_<18_2000's,46,0.5,0,9.843309908670708e-51
australia_50-55_90's,184,0.5,0,2.6121198614290807e-14
china_35-44_2000's,12,0.5,0,7.26696906221716e-06
switzerland_45-49,101,0.5,0,1.6927979958857254e-37
united kingdom_60's,85,0.5,0,3.694082325710769e-61
<18_90's,7246,0.5,0,0.0
austria_70's,19,0.5,0,9.590509849157907e-29
<18_2000's,4530,0.5,0,0.0
italy_90's,686,0.5,0,6.664344551355047e-243
switzerland_>56_2000's,49,0.5,0,4.023602130458531e-19
qatar,267,0.5,0,6.429691599020413e-20
spain_50-55_2000's,146,0.5,0,2.403177242440185e-53
finland_18-24_90's,107,0.5,0,1.2993764801016934e-39
new zealand_50-55_2000's,18,0.5,0,4.7521364941768754e-08
netherlands_35-44_50's,11,0.5,0,5.4497019829205215e-17
taiwan_35-44_80's,17,0.5,0,3.263656088432296e-32
china,391,0.5,0,1.1443996198881714e-274
hong kong_35-44,28,0.5,0,3.2866443471784366e-21
canada,43025,0.5,0,0.0
90's,242275,0.5,0,0.0
finland_18-24,208,0.5,0,3.7921919989811204e-75
france_25-34_70's,164,0.5,0,2.4488942896334955e-116
portugal_35-44,633,0.5,0,2.5882714987814856e-224
italy_70's,18,0.5,0,4.7521364941768754e-08
usa_35-44,105077,0.5,0,0.0
netherlands_45-49_90's,132,0.5,0,2.0336053950999202e-48
iran_70's,12,0.5,0,4.105751464712314e-14
netherlands_50-55_2000's,83,0.5,0,9.246556672328757e-60
new zealand_<18,53,0.5,0,1.535629262273759e-20
canada_25-34,17020,0.5,0,0.0
2000's,182827,0.5,0,0.0
trinidad and tobago_25-34,29,0.5,0,1.61440780966907e-54
romania_18-24_90's,251,0.5,0,3.846609997850412e-270
canada_>56_80's,591,0.5,0,1.1218826638484416e-41
australia_45-49,521,0.5,0,5.51095560120022e-37
greece_25-34_2000's,12,0.5,0,6.985222307572677e-10
bermuda_35-44_90's,13,0.5,0,3.125667947550419e-06
new zealand_2000's,360,0.5,0,1.5764282223586702e-128
canada_25-34_60's,71,0.5,0,1.537215458625916e-77
united kingdom_35-44_60's,27,0.5,0,2.570879666600806e-30
australia_50-55_2000's,105,0.5,0,3.877509676817363e-75
switzerland_50-55_90's,98,0.5,0,1.893795970917792e-08
canada_18-24_2000's,989,0.5,0,0.0
usa_25-34_20's,37,0.5,0,1.537606694822237e-27
germany_18-24_2000's,582,0.5,0,0.0
canada_25-34_50's,44,0.5,0,1.8744411219105635e-32
germany_80's,870,0.5,0,0.0
new zealand_25-34,261,0.5,0,5.153947404872111e-184
indonesia,13,0.5,0,1.3507272658311747e-10
brazil_45-49,241,0.5,0,9.626842438730575e-87
brazil_35-44_2000's,15,0.5,0,5.824705554459992e-07
vietnam_18-24,13,0.5,0,3.125667947550419e-06
brazil_>56,15,0.5,0,2.2883643464336782e-17
philippines_25-34_90's,75,0.5,0,7.306008776118387e-07
portugal_35-44_70's,27,0.5,0,2.7496543206016663e-11
australia,7792,0.5,0,0.0
bulgaria_25-34,115,0.5,0,1.9721422366403734e-42
luxembourg_2000's,38,0.5,0,3.050980630386239e-28
new zealand_50-55,129,0.5,0,1.4305824542981926e-10
canada_25-34_90's,8687,0.5,0,0.0
turkey_25-34_90's,16,0.5,0,9.91866738159077e-13
portugal_35-44_80's,63,0.5,0,9.095276231884404e-46
spain_45-49_2000's,160,0.5,0,2.8528620284115165e-58
philippines_18-24_90's,69,0.5,0,5.743629491225446e-50
iran_35-44_2000's,190,0.5,0,1.7534496696913127e-134
trinidad and tobago_2000's,13,0.5,0,1.4550510157368693e-34
canada_45-49_2000's,964,0.5,0,0.0
singapore_80's,37,0.5,0,1.537606694822237e-27
australia_<18_90's,155,0.5,0,1.6375158781339658e-56
iran_25-34_90's,215,0.5,0,1.3147950822740001e-77
australia_<18,316,0.5,0,4.405600900674977e-113
iran_18-24,68,0.5,0,2.8774213257942393e-49
vietnam_18-24_90's,13,0.5,0,3.125667947550419e-06
singapore_25-34_90's,47,0.5,0,1.4745533742410384e-34
malaysia_25-34_2000's,369,0.5,0,2.498480323369466e-259
italy_2000's,467,0.5,0,4.438793982452888e-166
spain_45-49_80's,65,0.5,0,3.620258402433638e-47
philippines_25-34_2000's,20,0.5,0,9.003650877818992e-09
poland,220,0.5,0,2.052518774569656e-155
trinidad and tobago_90's,20,0.5,0,9.00840501025224e-23
canada_25-34_70's,333,0.5,0,4.7387734707337584e-119
south korea_2000's,19,0.5,0,1.0821066535268352e-21
brazil_35-44,50,0.5,0,1.162316755885311e-36
canada_50-55_80's,559,0.5,0,0.0
germany_35-44_70's,39,0.5,0,3.2239858823648465e-43
sweden_25-34_90's,70,0.5,0,1.1466070284402504e-50
poland_<18,83,0.5,0,9.246556672328757e-60
italy_>56_2000's,12,0.5,0,0.024373243747581683
malaysia_18-24_90's,464,0.5,0,0.0
australia_>56_90's,223,0.5,0,1.6571743670485037e-157
finland_>56_80's,14,0.5,0,0.017000836876312216
usa_18-24,28249,0.5,0,0.0
switzerland_18-24_2000's,40,0.5,0,1.2024433015628888e-29
denmark_25-34_90's,82,0.5,0,8.533752992754966e-31
india,89,0.5,0,2.8886576909000056e-33
argentina_45-49,16,0.5,0,2.522085078696141e-07
canada_50-55_70's,83,0.5,0,9.246556672328757e-60
norway_2000's,109,0.5,0,2.5640755020551475e-40
spain_25-34_80's,252,0.5,0,9.765544402436209e-178
finland,862,0.5,0,1.2640769124978365e-304
switzerland_35-44_80's,34,0.5,0,1.9725818824655622e-25
new zealand_18-24_90's,104,0.5,0,1.4827965452299943e-38
trinidad and tobago,38,0.5,0,1.5784342010935638e-56
portugal_>56,15,0.5,0,5.824705554459992e-07
malaysia_80's,308,0.5,0,2.836922360752435e-110
new zealand_25-34_90's,143,0.5,0,1.1182502359216232e-101
spain_>56_70's,16,0.5,0,1.8924849646375555e-18
spain_50-55,307,0.5,0,6.367409973942948e-110
united kingdom_>56_2000's,299,0.5,0,0.0
canada_80's,5922,0.5,0,0.0
usa_50-55_50's,50,0.5,0,5.0244613043330864e-55
ireland_25-34_90's,66,0.5,0,3.507701097583672e-72
18-24_2000's,13988,0.5,0,0.0
china_<18_80's,13,0.5,0,0.020341029416928398
poland_25-34_2000's,60,0.5,0,8.076425555912488e-06
ireland_2000's,137,0.5,0,1.7289828001933939e-97
poland_25-34,84,0.5,0,1.6793929443652295e-31
mexico_90's,65,0.5,0,3.620258402433638e-47
netherlands_50-55_90's,100,0.5,0,3.812010834018957e-37
canada_50-55_2000's,1312,0.5,0,0.0
united kingdom_2000's,5513,0.5,0,0.0
mexico_35-44_90's,23,0.5,0,7.486719542109392e-10
china_25-34_90's,141,0.5,0,1.381508373173114e-51
luxembourg,51,0.5,0,2.3141364165140704e-37
iran_25-34,565,0.5,0,6.194901972671595e-40
philippines_35-44_90's,25,0.5,0,3.662402038048503e-28
25-34_2000's,63103,0.5,0,0.0
new zealand_45-49_70's,12,0.5,0,7.26696906221716e-06
netherlands_70's,63,0.5,0,9.095276231884404e-46
ireland_80's,36,0.5,0,7.751882675679157e-27
norway_25-34_2000's,51,0.5,0,2.3141364165140704e-37
netherlands_45-49_80's,17,0.5,0,1.9358421101279626e-13
canada_45-49_70's,52,0.5,0,4.6082490987972857e-38
united kingdom_90's,6265,0.5,0,0.0
netherlands_35-44_2000's,309,0.5,0,9.521008938269357e-23
south africa_>56_2000's,12,0.5,0,7.26696906221716e-06
switzerland_45-49_70's,11,0.5,0,1.694474393006737e-05
